Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
CARD14,1.1066234209781043,1.3136188027062186,5.694587423447341,3.700538019223751e-8,5.697707174447236e-7,8.273510011436342
LGI2,1.5602564020456406,1.1928278112087638,5.6915577632242025,3.7586580442723074e-8,5.774071511095266e-7,8.25751653947471
KAZN,1.1258450548251595,4.610695282818695,5.689233416117287,3.803850589613261e-8,5.834676179871691e-7,7.9045916034105215
LIPC,1.381826171144001,-1.105947953449033,5.688663121190375,3.815019665456605e-8,5.847395149377077e-7,8.345681426911646
UPK1A,1.8766366530163308,-2.1564591138676943,5.686931335715152,3.8491327549821056e-8,5.890796243392795e-7,8.361889787916978
SUGCT,1.1800584531297207,1.1185930445008672,5.684660537038816,3.894314845777389e-8,5.9509815733518535e-07,8.231752640445062
AC103706.1,1.1332969790882914,-0.7648656428960986,5.68325395185825,3.9225608390244256e-8,5.989641359303713e-7,8.315013166825235
SORCS2,1.7575812777284767,1.54517664771365,5.681919156531592,3.949550039817533e-8,6.026325451145011e-7,8.184862869908248
DEUP1,2.253934866113834,-2.545359523369837,5.679233109403481,4.004411580731246e-8,6.105450935242449e-7,8.336166266049405
ATP2C2-AS1,-1.2050310889858595,-1.539896882560848,-5.679059199833382,4.007989141170061e-8,6.106324685542752e-7,8.327737681011815
SMIM2-AS1,1.0555489214985703,-0.7228815219598961,5.678877602049328,4.0117281877693794e-8,6.10744297290074e-7,8.297904095985556
LINC01612,-2.1818243815978198,-2.005627406617173,-5.67422628088124,4.108666194326537e-8,6.240996392637709e-7,8.312631505339166
AC092868.1,-2.6091825888595306,-0.3064656091406951,-5.673355465521016,4.1270671437593986e-8,6.264265319624049e-7,8.297628885571934
SLC6A14,-2.875865167814495,1.0758064589966487,-5.663355187426078,4.3442304392824914e-8,6.559594312628332e-7,8.20158203968651
LINC01503,1.2721850637714693,2.676139793634526,5.653280537114536,4.574270201855855e-8,6.876291980955502e-7,7.945632782364077
TMCC2,1.1477494975125528,1.892806908151102,5.650994236929311,4.628106006566351e-8,6.95207882316737e-7,8.012260141514805
BEND6,1.3871073681984663,-0.6537017835204801,5.649956036393339,4.652756261904114e-8,6.978791016010275e-7,8.137938270821806
ARHGAP26,-1.0162731107400749,5.7928504803214516,-5.649444892329598,4.664939492970911e-8,6.986752413790774e-7,7.659623301033442
AP001347.1,1.3679420268949238,-1.1924216037451996,5.646900128151888,4.72605919569467e-8,7.073080051052908e-7,8.142885668174884
RTP4,1.3218619367623066,2.8354700115852154,5.641939402730382,4.847458981638611e-8,7.234920364531066e-7,7.887322072152964
FMO5,-1.34139064038229,1.9762280302660955,-5.641899968619223,4.8484361033710454e-8,7.234920364531066e-7,8.00285140849429
