Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
EXOSC5,0.34669057006178683,5.16128624194956,3.7199043507641516,2.497018160069372e-4,8.743865796907291e-4,-0.6014690461603491
DHX36,0.35009332376618296,5.074945111253736,3.7196503467477986,2.499388930346385e-4,8.750659882921606e-4,-0.6002859707403916
KIZ-AS1,-1.0244011176656087,-2.0289678231881854,-3.7195494091651944,2.500331630519588e-4,8.752124186031863e-4,0.14424239111081683
REEP1,-0.8158155456586078,1.7789973623698498,-3.7195133559198923,2.5006684288667106e-4,8.752124186031863e-4,-0.14080733594819073
SLC52A2,0.42777547869524746,6.831637129763261,3.7184362273533615,2.510750406839829e-4,8.785897256992542e-4,-0.675612456429123
SASH1,0.4610139373276043,4.798862921458257,3.7170843899530257,2.5234579699846924e-4,8.828684095226853e-4,-0.5888160707609797
AC016949.1,0.8291947357568064,-1.868752623416936,3.7170431679654907,2.523846417696714e-4,8.828684095226853e-4,0.08750282788564423
LINC02328,0.9023816438644243,-1.8512469993086937,3.71671487147412,2.5269420736777863e-4,8.837991861198989e-4,0.09447675375881559
ABTB2,0.6041003322953524,3.6831023577847883,3.7164170364924662,2.5297535944372273e-4,8.846302830926051e-4,-0.4345980539987382
TET3,0.3691820897024778,5.486798862264666,3.716106167395886,2.532691304382651e-4,8.855052136637363e-4,-0.6388864471273719
AL031778.1,0.6654647148118539,-1.358325682856528,3.7150794894914068,2.542416293673501e-4,8.887524725252878e-4,0.04661746267471578
TMEM147-AS1,0.45940718160030247,2.9495830724623575,3.7147692537226655,2.545361863276784e-4,8.896291403136261e-4,-0.33548251003255203
FENDRR,-1.1387012374464647,-0.6765353925738767,-3.714367362724093,2.5491824530256426e-4,8.908112822436926e-4,0.03829655573972346
FKBP1C,0.4794338731512802,-0.7412586595469491,3.713676334278834,2.5557643939680386e-4,8.929578054496547e-4,0.0070806765781830094
RAB42,0.6635463903704966,1.353131912173565,3.7128907833802356,2.5632661256671786e-4,8.953717285057697e-4,-0.15985407125701467
ACTRT3,0.6374168940638969,1.1586102954381179,3.712860633308874,2.5635544618062754e-4,8.953717285057697e-4,-0.1556827719529803
SLC25A18,0.4489769272637978,0.030004363835926185,3.7124008702969298,2.5679551373961317e-4,8.967546428254121e-4,-0.042819202073469675
RPL12,-0.46303396874690783,10.39398920002144,-3.7122115141515284,2.569769653894068e-4,8.972341255066662e-4,-0.6856354133739737
ATMIN,-0.2986722153901997,5.633264241701009,-3.7119054070083592,2.572705503006342e-4,8.981048890948281e-4,-0.6514013820858855
VPS33B-DT,0.7234563948990371,-2.0030228947383337,3.7102297263380617,2.5888329926570115e-4,9.035796280742075e-4,0.08219500563799542
AC006252.1,0.6369477445562268,-1.120895065682584,3.7101544722947932,2.589559504509129e-4,9.036780111545937e-4,0.03375909384167386
KIAA1841,-0.4345611762934132,3.4630110664007256,-3.710018751681146,2.5908702545346553e-4,9.039802069212418e-4,-0.3974386271796986
MYD88,-0.3124133500148254,6.105312498958855,-3.709481016952885,2.596069696323531e-4,9.056388690023935e-4,-0.6841539220873374
EFCAB7,-0.3784960534916304,2.699736955911486,-3.7092409235875445,2.598394375113506e-4,9.062942728643709e-4,-0.293457399795912
AC102953.2,0.6318283283963898,0.03794622485011089,3.7089011100950064,2.601687941320816e-4,9.072873321792084e-4,-0.06591311731224714
VPREB3,1.0260219347584913,-0.4019000333510486,3.707629854964801,2.614044265532984e-4,9.114399665927667e-4,-0.01929987443204073
CCDC85B,0.5419834919515116,4.933621915686331,3.705860704877324,2.6313321993052505e-4,9.173103879704959e-4,-0.6309549064348294
PDGFRB,-0.6449575615950094,6.402827868035438,-3.705406904600024,2.635784037503098e-4,9.187047638177494e-4,-0.7057818839562406
MTMR3,-0.33671234135675077,2.9503047963842484,-3.705263603856749,2.6371913116790487e-4,9.190376580686726e-4,-0.3405411428283527
