ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009410,response to xenobiotic stimulus,70/1923,451/18986,0.15521064301552107,1.5324125160128357,3.8415587520575647,1.9410856133647553e-4,0.004659436004677908,0.0038495902753907553,E2F1/MDM2/RAD54L/UCHL1/CDKN1A/TRAF3IP2/SLC6A11/PTCH1/FBP1/SST/ADA/ABCA3/KCNH2/NR1I2/MAP2K6/STAT1/SLC1A1/CENPF/CCNO/CPS1/LRP8/SRD5A2/SLC1A2/ASS1/GRIN1/GSTA3/SLC6A2/TP73/SLC12A5/GSTM4/SMTNL1/RORA/CYP2S1/SCNN1B/ADCYAP1R1/SHANK2/GSTM2/MAOB/FGF8/ITGA2/CYP2W1/CYP2J2/GAL/TH/DPEP1/IGFBP2/MMP2/ACSM1/TLR3/PTGS2/NQO1/FMO2/MAP1B/ASIC2/CES3/SULT1A2/ALDH3A1/PPM1E/GABRG3/KCNK3/NOS1/NKX6-1/CERS1/SCGB1A1/AOX1/AMH/SFRP2/RET/TFAP2B/ADCY1,70
GO:0072075,metanephric mesenchyme development,7/1923,14/18986,0.5,4.936557462298492,4.9464235659576445,1.9512147300215042e-4,0.004659436004677908,0.0038495902753907553,STAT1/SHH/BMP7/PAX2/WT1/TCF21/SIX1,7
GO:0072283,metanephric renal vesicle morphogenesis,7/1923,14/18986,0.5,4.936557462298492,4.9464235659576445,1.9512147300215042e-4,0.004659436004677908,0.0038495902753907553,STAT1/FMN1/PAX2/KIF26B/GDNF/LHX1/SIX2,7
GO:2001053,regulation of mesenchymal cell apoptotic process,7/1923,14/18986,0.5,4.936557462298492,4.9464235659576445,1.9512147300215042e-4,0.004659436004677908,0.0038495902753907553,MSX1/SHH/BMP7/PAX2/MSX2/GDF5/HNF1B,7
GO:0007613,memory,27/1923,129/18986,0.20930232558139536,2.0664659144505317,4.080118546069684,1.9651492775184248e-4,0.004673319872776254,0.0038610610206832215,FOXO6/VLDLR/RASGRF1/SLC1A1/PLCB1/SLC2A4/SNAP25/KLK8/ABCA7/APOE/BRINP1/KCNK2/NTF4/DBH/CNR1/TH/PTGS2/CX3CR1/JPH3/PAK5/LRRC66/SLC8A2/CSMD1/SCN2A/LMX1A/ADCY1/SHANK1,27
GO:0008344,adult locomotory behavior,20/1923,84/18986,0.23809523809523808,2.3507416487135675,4.165098746692882,2.1574658905658298e-4,0.005068710820858481,0.004187729988169145,UCHL1/EPS8/FGF12/FOXA2/SNCG/DMBX1/DMRT3/SLITRK6/NTSR1/GLRB/SPTBN4/SHANK2/CEND1/NTF4/GDNF/SCN1A/CNTN2/TMOD1/DAB1/TRH,20
GO:0050771,negative regulation of axonogenesis,15/1923,54/18986,0.2777777777777778,2.742531923499162,4.304736995151903,2.1666426792896372e-4,0.005068710820858481,0.004187729988169145,EPHB2/TRIM46/SEMA6C/MAG/ARHGAP4/RTN4R/NTN1/MT3/SLIT1/WNT3/DAB1/EPHA7/WNT3A/SEMA3A/LRP4,15
GO:0050873,brown fat cell differentiation,15/1923,54/18986,0.2777777777777778,2.742531923499162,4.304736995151903,2.1666426792896372e-4,0.005068710820858481,0.004187729988169145,ZNF516/CEBPB/CEBPA/PPARGC1A/MB/SLC2A4/METRNL/BMP7/FABP3/FNDC5/FABP4/PTGS2/LRG1/ADRB2/SIX1,15
GO:0051985,negative regulation of chromosome segregation,15/1923,54/18986,0.2777777777777778,2.742531923499162,4.304736995151903,2.1666426792896372e-4,0.005068710820858481,0.004187729988169145,SPC24/BIRC5/CDCA8/BUB1/CDC20/TTK/TRIP13/NDC80/PLK1/SPC25/SKA1/SPDL1/NUF2/CENPF/HASPIN,15
GO:0050807,regulation of synapse organization,52/1923,312/18986,0.16666666666666666,1.6455191540994971,3.859535150474538,2.217988403956464e-4,0.005167823184117186,0.0042696158622081174,CDC20/LRFN1/GPR158/VLDLR/EPHB2/EPHB1/KIF1A/SLITRK2/NEURL1/ROBO2/LRP8/GPC4/CDK5R1/RAC3/SLITRK6/RTN4R/SNAP25/TANC2/SLC12A5/BDNF/NTN1/KLK8/WNT7A/C1QL1/SHANK2/RPS6KA5/PLPPR4/CAMKV/GRIN2B/APOE/CTNNA2/AMOT/MDGA1/SLIT1/SYNDIG1/NLGN1/LIN7A/ICAM5/SLC7A11/PTPRT/MAP1B/ASIC2/EFNA5/DAB1/NEGR1/EPHA7/WNT3A/LRFN5/SIX1/PRMT8/DKK1/LRP4,52
GO:0008361,regulation of cell size,34/1923,179/18986,0.18994413407821228,1.8753402650072484,3.9501256178334536,2.3286848964317597e-4,0.005403863539905153,0.004464630593031519,L1CAM/WNK3/IQGAP3/RARG/TRIM46/SEMA6C/MAG/ARHGAP4/RTN4R/GPRC5B/SLC12A5/BDNF/NTN1/MT3/APOE/KEL/AMOT/SLIT1/WNT3/KCNN4/GNB3/MAP1B/EFNA5/XK/CRABP2/SLC12A3/RND2/NKX6-1/EPHA7/WNT3A/ISLR2/RET/SEMA3A/PLXNA4,34
GO:0031290,retinal ganglion cell axon guidance,9/1923,23/18986,0.391304347826087,3.8633927965814285,4.612735698522938,2.400859335411622e-4,0.0055489740864634075,0.00458451981317028,EPHB2/EPHB1/ROBO2/ALCAM/BMPR1B/NDP/SLIT1/EFNA5/EPHA7,9
GO:1905475,regulation of protein localization to membrane,36/1923,194/18986,0.18556701030927836,1.8321244189973784,3.9108384582123663,2.4991199679674385e-4,0.005744955605333348,0.0047464382403019315,KIF2C/RANGRF/WNK3/MRAP2/SHISA6/EPHB2/PRKCI/CACNA2D2/AGR2/PIK3R1/SLC1A1/ERBB2/DAB2/SFN/GPC4/CDK5R1/KCNE1/STAC2/STAC/ZDHHC2/AR/NECAB2/HPCA/SLC7A11/TMEM108/GPC2/TNFAIP6/PKDCC/EPHA3/CEMIP/DPP10/WNT3A/MTCL1/LRRC15/FRRS1L/LRP4,36
GO:0034762,regulation of transmembrane transport,74/1923,487/18986,0.15195071868583163,1.500226908460322,3.754262640460894,2.506301201671942e-4,0.005744955605333348,0.0047464382403019315,RANGRF/RGS9/GNB5/WNK3/TMEM38A/PTPN3/KCNIP3/SLC38A1/GRIN2C/EPHB2/FGF12/PRKCI/TRIB3/ACSL5/KCNH2/SLC8A1/TESC/C1QTNF12/EDN3/FXYD6/PIK3R1/KCNS1/IRS2/KCNJ12/KCNRG/SLC1A2/CACNG8/GRIN1/KCNE4/TMC1/NTSR1/ADCYAP1R1/KCNE1/LRRC26/GSTM2/SLC43A1/GRIN2B/ERFE/KCNJ4/STAC2/SLC6A9/FGF19/ADRA2A/KEL/CALCA/P2RY6/PCSK9/STAC/GAL/CACNG4/FXYD4/KCNN4/KCNG1/BDKRB1/NLGN1/JPH3/ACTN2/HPCA/LRRC55/KCNJ16/ASIC2/KCNG3/FGF14/NOS1/JPH2/CEMIP/CASQ1/DPP10/RRAD/HAMP/IGF1/KCNJ15/SHANK1/OPRK1,74
GO:0051960,regulation of nervous system development,71/1923,463/18986,0.15334773218142547,1.5140197832535331,3.7590829895464792,2.5249729467289683e-4,0.005744955605333348,0.0047464382403019315,L1CAM/PLAG1/CLCN2/DLL3/EPHB2/PRKCI/EPHB1/RARG/TRIM46/HES5/WDR62/SLITRK2/ASPM/NEURL1/TTBK1/SEMA6C/NCMAP/SOX11/ROBO2/LEF1/MAG/LRP8/ARHGAP4/SHH/BMP7/SLITRK6/RTN4R/TP73/BDNF/NTN1/CDON/WNT7A/MYB/PROX1/MT3/IL33/BRINP1/GFAP/LRP2/NOG/HES6/SLIT1/WNT3/SYNDIG1/ZNF488/NLGN1/CX3CR1/GLI3/CHODL/MME/MAP1B/ASIC2/EFNA5/HEY1/CRABP2/RASSF10/HEY2/RND2/SHOX2/NKX6-1/DAB1/EPHA7/WNT3A/ISLR2/FOXG1/HES2/SEMA3A/PLXNA4/DKK1/VAX1/LRP4,71
GO:0048546,digestive tract morphogenesis,14/1923,49/18986,0.2857142857142857,2.820889978456281,4.284433472428263,2.525584306080516e-4,0.005744955605333348,0.0047464382403019315,IHH/AGR2/SOX11/SHH/DACT1/GLI1/GLI3/TP63/TCF21/PDGFRA/SHOX2/SIX2/SFRP2/HNF1B,14
GO:0060512,prostate gland morphogenesis,10/1923,28/18986,0.35714285714285715,3.5261124730703517,4.490582576155583,2.622365161179029e-4,0.005941618701805242,0.0049089197816185965,ESR1/RARG/SHH/BMP7/BMP4/NOG/MMP2/AR/TP63/FOXA1,10
GO:0030323,respiratory tube development,37/1923,202/18986,0.18316831683168316,1.8084418426242,3.877909554228455,2.7013276890975224e-4,0.006072938688987352,0.0050174153474152215,SPDEF/PGR/CLCN2/SMPD3/ADA/ABCA3/AGR2/DNAAF1/CEBPA/SOX11/CCDC40/SHH/CTSH/TP73/THRB/HHIP/BMP4/PROX1/FGF18/GLI1/FGF8/ZFPM2/HOXA5/NOG/MIR17HG/RBP4/SLC23A1/GLI3/MME/SLC7A11/TCF21/PKDCC/ADAMTSL2/PDGFRA/CCBE1/FOXJ1/FOXA1,37
GO:0032535,regulation of cellular component size,58/1923,361/18986,0.16066481994459833,1.5862622316527009,3.7754143704865024,2.7014288520951557e-4,0.006072938688987352,0.0050174153474152215,L1CAM/WNK3/PEX11G/KIRREL1/ARHGAP18/IQGAP3/EPS8/MEGF9/RARG/TRIM46/CAPG/SH3BP1/SEMA6C/TENM1/ADD2/MAG/ARHGAP4/FMN1/RTN4R/GPRC5B/ARHGAP40/SLC12A5/BDNF/NTN1/WNT7A/SPTBN4/SPTB/MT3/APOE/CSF3/KEL/AMOT/SLIT1/ARHGAP28/WNT3/KCNN4/CCL24/ACTN2/GNB3/MAP1B/NPHS1/EFNA5/XK/CNTN2/CRABP2/SLC12A3/RND2/NKX6-1/TMOD1/EPHA7/TMSB15A/WNT3A/ISLR2/RET/ALOX15/SEMA3A/PLXNA4/CCL21,58
GO:0060348,bone development,39/1923,217/18986,0.17972350230414746,1.7744307928999188,3.8517594813813525,2.806269446568068e-4,0.006283116676793262,0.005191062788252808,RYR1/TTC9/SMPD3/RARG/MAP2K6/IHH/MSX1/CSGALNACT1/AXIN2/FGFR3/TSKU/SRD5A2/PHOSPHO1/ECM1/DLX5/COMP/SCX/BMP4/FGF18/BMPR1B/GPR68/CBS/FGF8/LRRC17/SP5/SNX10/MSX2/RUNX2/FGF4/GLI3/GJA1/EPYC/LTF/SHOX2/SFRP4/HAS2/IGF1/OGN/NOTUM,39
GO:0007548,sex differentiation,49/1923,292/18986,0.1678082191780822,1.656789833237165,3.796942108251507,2.816757780386901e-4,0.006283116676793262,0.005191062788252808,PGR/CENPI/ESR1/DHCR24/CEBPB/PTX3/UBB/BRCA2/DMRT1/ASPM/INSL3/ROBO2/SRD5A2/SHH/DMRT3/SCX/CNTFR/WNT7A/ANG/ADCYAP1R1/KCNE1/BMPR1B/CDKL2/ADAM32/LRP2/FGF8/ZFPM2/WT1/RBP4/MMP2/TLR3/GAS2/BMP5/AR/PCYT1B/GJA1/TP63/GFRA1/TCF21/SYCP2/TNFAIP6/LHX1/PDGFRA/CSMD1/AMH/SFRP2/FST/HOXA9/HNF1B,49
GO:2000243,positive regulation of reproductive process,21/1923,92/18986,0.22826086956521738,2.253645798005833,4.046448849939152,2.837929314621642e-4,0.00630590085160137,0.0052098868986571656,AURKA/CDC25B/CDC25C/CDC25A/RAD51AP1/CFAP69/DMRT1/MSX1/P2RY1/MEIOC/PLCB1/OVOL1/SHH/NPM2/ZFPM2/WT1/MSX2/PLA2G10/AR/OOEP/DEFB1,21
GO:0003352,regulation of cilium movement,13/1923,44/18986,0.29545454545454547,2.9170566822672908,4.273814060998286,2.89509790268572e-4,0.006408187857675507,0.005294395638231336,CFAP69/EPPIN/DNAAF1/GAS2L2/DNAH11/CFAP43/CCDC40/CCDC65/RSPH4A/CFAP45/DRC1/TTLL6/DEFB1,13
GO:0099111,microtubule-based transport,40/1923,225/18986,0.17777777777777778,1.755220431039464,3.825641282342139,2.981221639477088e-4,0.0065735366035213185,0.005431005503334546,UCHL1/KLC3/SPA17/DNAH9/KIF4A/AP3B2/CDR2L/JHY/KIF27/LCA5L/TRIM46/UBB/KIF13B/DNAAF1/NME5/KIF1A/NEK10/CFAP53/DNAH11/CFAP43/CCDC40/DNAAF4/TTC21A/KIF5A/DYNC1I1/RSPH4A/ROPN1L/SPEF2/CWH43/CFAP221/CFAP45/DNAI1/TUB/TMEM108/GJA1/MAP1B/RAB27B/MGARP/SPAG17/DNAH5,40
GO:0051588,regulation of neurotransmitter transport,22/1923,99/18986,0.2222222222222222,2.19402553879933,3.99868294681234,3.082166687494837e-4,0.006744436991077105,0.005572202092221004,SYNGR3/GPR158/OTOF/SNCG/CSPG5/RIMS3/P2RY1/SYN1/WNT7A/STX1B/CHRNA3/GFAP/BAIAP3/MICU3/KMO/FER1L5/RIMS4/NLGN1/GDNF/NOS1/RIMS2/PRKCG,22
GO:0061387,regulation of extent of cell growth,22/1923,99/18986,0.2222222222222222,2.19402553879933,3.99868294681234,3.082166687494837e-4,0.006744436991077105,0.005572202092221004,L1CAM/TRIM46/SEMA6C/MAG/ARHGAP4/RTN4R/BDNF/NTN1/MT3/APOE/SLIT1/WNT3/MAP1B/EFNA5/CRABP2/RND2/NKX6-1/EPHA7/WNT3A/ISLR2/SEMA3A/PLXNA4,22
GO:0098813,nuclear chromosome segregation,53/1923,324/18986,0.16358024691358025,1.6150465771717288,3.7485962462113354,3.1134261710741886e-4,0.006787033187322711,0.00560739474272014,KIF2C/TPX2/AURKA/ESPL1/SPC24/UBE2C/CCNE1/BIRC5/CDCA8/RANGRF/CDCA5/BUB1/TACC3/CDC20/NCAPH/TTK/MYBL2/KIFC1/TRIP13/NDC80/FAM83D/PSRC1/SPAG5/KIF18B/PLK1/RNF212/CENPI/SPC25/KIF4A/KIF23/RMI2/SKA1/CCNB2/ANAPC4/MAJIN/PTTG1/DLGAP5/SGO1/SPDL1/NCAPG/NUF2/ASPM/CENPE/CENPF/MEIOC/HASPIN/FMN2/SMC4/SHOC1/SYCP2L/SYCP2/SYCE1L/HORMAD1,53
GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin,6/1923,11/18986,0.5454545454545454,5.385335413416537,4.8839984096154385,3.1553536190692016e-4,0.006801146096533054,0.005619054720021914,C4BPA/C4BPB/SVEP1/CR2/SUSD4/FOXJ1,6
GO:0033085,negative regulation of T cell differentiation in thymus,6/1923,11/18986,0.5454545454545454,5.385335413416537,4.8839984096154385,3.1553536190692016e-4,0.006801146096533054,0.005619054720021914,CDKN2A/IHH/ERBB2/SHH/BMP4/FOXJ1,6
GO:0060601,lateral sprouting from an epithelium,6/1923,11/18986,0.5454545454545454,5.385335413416537,4.8839984096154385,3.1553536190692016e-4,0.006801146096533054,0.005619054720021914,SHH/BMP7/BMP4/NOG/AR/TP63,6
GO:0060323,head morphogenesis,12/1923,39/18986,0.3076923076923077,3.0378815152606107,4.276694749537515,3.243846952572976e-4,0.0069657982134542825,0.0057550890356528415,IHH/MSX1/PAX9/LEF1/DLX5/SCX/NOG/WNT3/MMP2/CRISPLD1/PDGFRA/DKK1,12
GO:0051963,regulation of synapse assembly,32/1923,168/18986,0.19047619047619047,1.8805933189708541,3.848668828526465,3.324009371492832e-4,0.007111402949048791,0.005875386550981461,LRFN1/VLDLR/EPHB2/EPHB1/SLITRK2/NEURL1/ROBO2/GPC4/RAC3/SLITRK6/RTN4R/SNAP25/SLC12A5/BDNF/NTN1/WNT7A/MDGA1/SLIT1/SYNDIG1/NLGN1/LIN7A/ICAM5/MAP1B/ASIC2/EFNA5/NEGR1/EPHA7/WNT3A/LRFN5/SIX1/DKK1/LRP4,32
GO:0007498,mesoderm development,28/1923,140/18986,0.2,1.974622984919397,3.885602064561869,3.353068729182038e-4,0.007147003902386159,0.0059047997854640415,DLL3/TCF15/LEF1/OVOL1/SHH/BMP7/EYA2/SCX/BMP4/CRB2/PAX2/FGF8/ZFPM2/NOG/ITGA2/BMX/WNT3/HMGA2/GJA1/TP63/EYA1/RPS6KA6/LHX1/SIX2/WNT3A/AMH/SFRP2/DKK1,28
GO:0006940,regulation of smooth muscle contraction,16/1923,62/18986,0.25806451612903225,2.547900625702447,4.098261803020356,3.413085348364251e-4,0.007248083461194194,0.0059883109413716535,DOCK5/ADA/NMU/EDN3/TNNI3/ADRA2B/GUCY1A1/CHRNA3/ADORA2B/ADRA2A/CHRM2/CALCA/ITGA2/PTGS2/ADRB2/NMUR2,16
GO:0030277,maintenance of gastrointestinal epithelium,9/1923,24/18986,0.375,3.702418096723869,4.4471659689480685,3.497882125596136e-4,0.007373740524837275,0.006092127843191728,TFF3/PBLD/TLR4/MUC13/SERPINA3/INAVA/RBP4/TFF1/MUC6,9
GO:0030539,male genitalia development,9/1923,24/18986,0.375,3.702418096723869,4.4471659689480685,3.497882125596136e-4,0.007373740524837275,0.006092127843191728,DHCR24/SRD5A2/SHH/FGF8/WT1/BMP5/AR/SYCP2/PDGFRA,9
GO:0030517,negative regulation of axon extension,11/1923,34/18986,0.3235294117647059,3.194243063840201,4.298965069312359,3.519559352194054e-4,0.007392359150319992,0.006107510408705548,TRIM46/SEMA6C/MAG/ARHGAP4/RTN4R/NTN1/MT3/SLIT1/WNT3/WNT3A/SEMA3A,11
GO:0046942,carboxylic acid transport,57/1923,357/18986,0.15966386554621848,1.576379693843216,3.690755334686387,3.5705870276631546e-4,0.00746385002565723,0.006166575621362423,SLC6A12/SLC6A13/SLC6A11/ABCD1/PLA2G2C/SLC38A1/SLC47A1/SLC43A3/ACSL5/MAP2K6/CEACAM1/SLC1A1/ADORA1/IRS2/SLCO3A1/PLA2G4A/SLC6A14/SLC1A2/CRABP1/FABP3/NTSR1/SLC26A2/FABP4/SLCO2A1/SLC43A1/SLC27A2/APOE/ERFE/GFAP/LRP2/ANXA1/KCNK2/SLC6A9/SLC38A3/SLC16A12/KMO/SLC16A10/PTGS2/PLA2G10/SLC23A1/SLCO4A1/SLC7A11/SLC26A4/SLC3A1/GJA1/SLC27A6/SLC6A17/CRABP2/PLA2G2A/TRH/SLC17A7/NMUR2/FOLR1/SLC7A2/SLC6A20/CLDN2/SLC5A12,57
GO:0021675,nerve development,22/1923,100/18986,0.22,2.1720852834113367,3.945085935153529,3.5795353728608085e-4,0.00746385002565723,0.006166575621362423,SCN8A/LPAR1/EPHB2/EPHB1/SLITRK6/BDNF/CNGB1/PAX2/NDP/NTF4/NPTX1/HOXA1/GLI3/HOXA3/B4GALNT1/SCN1A/SCN2A/RET/SIX1/SEMA3A/PLXNA4/PRKCG,22
GO:0042634,regulation of hair cycle,10/1923,29/18986,0.3448275862068966,3.404522387792064,4.350210440763049,3.6416972269007186e-4,0.0075519110437246555,0.00623933095880091,HPSE/TSKU/TRPV3/FA2H/MSX2/FOXN1/EPS8L3/GAL/DKK4/FST,10
GO:0050806,positive regulation of synaptic transmission,33/1923,176/18986,0.1875,1.8512090483619346,3.8086004565211575,3.6480126327636045e-4,0.0075519110437246555,0.00623933095880091,GPR158/GRIN2C/EPHB2/NMU/SLC1A1/FAM107A/ADORA1/CACNG8/GRIN1/SNAP25/STX1B/SHANK2/GRIN2B/APOE/SYT12/GFAP/BAIAP3/MICU3/RAPSN/NALCN/NOG/KMO/CACNG4/ZDHHC2/NLGN1/PTGS2/CX3CR1/CALB2/MME/SLC8A2/KISS1/ADCY1/PRKCG,33
GO:0010463,mesenchymal cell proliferation,13/1923,45/18986,0.28888888888888886,2.8522332004391284,4.176069490474301,3.6976341676731554e-4,0.007627198793892118,0.006301533120309241,IHH/STAT1/MSX1/IRS2/SHH/BMP7/BMP4/PRRX1/FGF4/DCHS2/SHOX2/SIX2/SIX1,13
GO:0006936,muscle contraction,57/1923,358/18986,0.15921787709497207,1.5719763986090172,3.667784028987268,3.837283128403884e-4,0.007858919716713294,0.0064929791687583244,TNNT1/RANGRF/RYR1/DOCK5/TRPM4/TMEM38A/SCN8A/ADRA1B/SCN4A/ADA/FGF12/NMU/KCNH2/MAP2K6/SLC8A1/EDN3/TNNI3/ADRA2B/ADORA1/KCNJ12/DTNA/CRYAB/ANKRD2/COMP/KCNE4/GUCY1A1/SCN2B/SCNN1B/KCNE1/GSTM2/CHRNA3/ADORA2B/STAC2/SGCD/ADRA2A/CCDC78/CHRM2/CALCA/ITGA2/KCND3/MYOM2/STAC/GRIP2/PTGS2/CACNA1S/GJA1/GDNF/SCN1A/TNNT3/SCN2A/ADRB2/NOS1/TMOD1/CASQ1/DES/NMUR2/CHGA,57
GO:0015849,organic acid transport,57/1923,358/18986,0.15921787709497207,1.5719763986090172,3.667784028987268,3.837283128403884e-4,0.007858919716713294,0.0064929791687583244,SLC6A12/SLC6A13/SLC6A11/ABCD1/PLA2G2C/SLC38A1/SLC47A1/SLC43A3/ACSL5/MAP2K6/CEACAM1/SLC1A1/ADORA1/IRS2/SLCO3A1/PLA2G4A/SLC6A14/SLC1A2/CRABP1/FABP3/NTSR1/SLC26A2/FABP4/SLCO2A1/SLC43A1/SLC27A2/APOE/ERFE/GFAP/LRP2/ANXA1/KCNK2/SLC6A9/SLC38A3/SLC16A12/KMO/SLC16A10/PTGS2/PLA2G10/SLC23A1/SLCO4A1/SLC7A11/SLC26A4/SLC3A1/GJA1/SLC27A6/SLC6A17/CRABP2/PLA2G2A/TRH/SLC17A7/NMUR2/FOLR1/SLC7A2/SLC6A20/CLDN2/SLC5A12,57
GO:0006636,unsaturated fatty acid biosynthetic process,14/1923,51/18986,0.27450980392156865,2.710266842046231,4.105665437378057,3.9847878670153835e-4,0.008132075948465793,0.006718658751514927,ELOVL3/ABCD1/ELOVL2/PTGS1/PLA2G4A/ALOX15B/ELOVL7/ELOVL4/HPGDS/PTGS2/PLA2G10/SCD5/ALOX15/PTGIS,14
GO:0010232,vascular transport,20/1923,88/18986,0.22727272727272727,2.2438897555902235,3.9262916127482037,4.166039350471875e-4,0.00844209734576255,0.006974796051179192,SLC6A13/SLC38A1/SLC29A2/SLC5A1/SLC15A2/SLC1A1/SLCO3A1/SLC2A4/SLC1A2/APOE/LRP2/SLC6A9/SLC38A3/SLC16A12/SLC4A3/SLC8A2/SLC6A17/SLC7A2/SLC4A4/SLC6A20,20
GO:0150104,transport across blood-brain barrier,20/1923,88/18986,0.22727272727272727,2.2438897555902235,3.9262916127482037,4.166039350471875e-4,0.00844209734576255,0.006974796051179192,SLC6A13/SLC38A1/SLC29A2/SLC5A1/SLC15A2/SLC1A1/SLCO3A1/SLC2A4/SLC1A2/APOE/LRP2/SLC6A9/SLC38A3/SLC16A12/SLC4A3/SLC8A2/SLC6A17/SLC7A2/SLC4A4/SLC6A20,20
GO:0072337,modified amino acid transport,12/1923,40/18986,0.3,2.961934477379095,4.1698744187819035,4.211110281797383e-4,0.008475087218270599,0.007002052030715313,SLC6A12/SLC6A13/SLC6A14/SLC22A16/LRP2/SLC22A4/SLC16A12/SLC7A11/SLC3A1/GJA1/FOLR1/SLC6A20,12
GO:0048762,mesenchymal cell differentiation,46/1923,274/18986,0.1678832116788321,1.6575302428155518,3.680426569600135,4.211772275283043e-4,0.008475087218270599,0.007002052030715313,FAM83D/EFNB1/FOXA2/VASN/EDN3/STAT1/MSX1/SEMA6C/AXIN2/LEF1/DAB2/SHH/BMP7/BAMBI/BMP4/WNT10A/CRB2/PAX2/FGF8/NOG/MSX2/S100A4/SEMA3D/BMP5/ZNF750/HMGA2/GDNF/TCF21/HEY1/SEMA3E/EPHA3/LRG1/HEY2/ERBB4/SIX2/HAS2/IGF1/SFRP2/HPN/RET/SIX1/FOLR1/SEMA3A/GSC/SERPINB3/FOXA1,46
GO:0042472,inner ear morphogenesis,23/1923,108/18986,0.21296296296296297,2.102607808016024,3.8576444557993366,4.3656340709686436e-4,0.008754085044747228,0.00723255789421066,EPHB2/ALDH1A3/TMIE/DLX5/ATP6V1B1/SLITRK6/NTN1/PROX1/PAX2/FGF8/USH1G/KCNQ4/PRRX1/HOXA1/DLX6/OTX1/EYA1/HMX2/WNT3A/HPN/FOXG1/SIX1/TBX18,23
GO:0051447,negative regulation of meiotic cell cycle,8/1923,20/18986,0.4,3.949245969838794,4.430016734786086,4.4949208867200335e-4,0.008959094360345728,0.007401935017729508,TTK/TRIP13/PKMYT1/DMRT1/OVOL1/SYCP2L/SYCP2/HORMAD1,8
GO:0051346,negative regulation of hydrolase activity,43/1923,252/18986,0.17063492063492064,1.6846981815780568,3.6732580106640054,4.4990065510684885e-4,0.008959094360345728,0.007401935017729508,BIRC5/LAMP3/NEIL1/SERPINA4/SERPINA6/PTX3/SERPINA11/SERPIND1/EPPIN/BIRC7/SERPINA1/PCSK1N/ECM1/PZP/COL28A1/CD44/SPINK4/SERPINA3/CRB2/PPP1R36/CST2/PAX2/WFDC8/WFDC1/CPAMD8/CST1/DPEP1/PTGS2/IFI6/SPINK5/SERPINA5/SPINK6/ITIH2/CST4/SPOCK3/LTF/RARRES1/ANXA8/SPOCK1/ITIH5/A2ML1/SERPINI2/SERPINB3,43
GO:0046660,female sex differentiation,25/1923,122/18986,0.20491803278688525,2.0231792878272508,3.806115902075677,4.662276242115292e-4,0.00922701194350659,0.0076232864692156515,PGR/ESR1/CEBPB/PTX3/UBB/BRCA2/ROBO2/SRD5A2/ANG/ADCYAP1R1/BMPR1B/LRP2/ZFPM2/WT1/RBP4/MMP2/GAS2/PCYT1B/TP63/TNFAIP6/LHX1/PDGFRA/CSMD1/AMH/FST,25
GO:0048333,mesodermal cell differentiation,11/1923,35/18986,0.3142857142857143,3.102978976301909,4.180422098714714,4.6671108943637516e-4,0.00922701194350659,0.0076232864692156515,EYA2/BMP4/PAX2/ITGA2/HMGA2/GJA1/EYA1/SIX2/WNT3A/SFRP2/DKK1,11
GO:0001504,neurotransmitter uptake,13/1923,46/18986,0.2826086956521739,2.7902281308643646,4.080980815087572,4.6816463727261936e-4,0.00922701194350659,0.0076232864692156515,SLC6A12/SLC6A13/SYNGR3/SLC6A11/SLC38A1/SLC29A2/SLC1A2/SNAP25/SLC6A2/GFAP/GDNF/SLC18A2/NOS1,13
GO:0048640,negative regulation of developmental growth,22/1923,102/18986,0.21568627450980393,2.129495375893467,3.8397663183406983,4.7886265992465164e-4,0.00938115404467682,0.0077506374904760525,CDKN1A/PTCH1/TRIM46/SEMA6C/FGFR3/MAG/ARHGAP4/RTN4R/TP73/NTN1/MT3/KCNK2/NOG/SLIT1/MIR17HG/WNT3/RBP4/MYOZ1/ADRB2/EPHA7/WNT3A/SEMA3A,22
GO:0030879,mammary gland development,27/1923,136/18986,0.19852941176470587,1.9601036982655777,3.772238706107073,4.792457496324909e-4,0.00938115404467682,0.0077506374904760525,PGR/PTCH1/IQGAP3/ESR1/CEBPB/BRCA2/ATP2C2/MSX1/NEURL1/IRS2/XBP1/LEF1/NTN1/BMP4/FOXB1/HOXA5/ITGA2/MSX2/WNT3/AR/TPH1/GLI3/GJA1/CSMD1/ERBB4/WNT3A/HOXA9,27
GO:0051047,positive regulation of secretion,52/1923,322/18986,0.16149068322981366,1.5944160747796372,3.6114646310908993,4.82074185107829e-4,0.009404531984052732,0.0077699521646103975,TRPM4/GPR158/SMPD3/CADPS2/NPR1/GCK/HFE/MAP2K6/C1QTNF12/EDN3/UNC13D/ANO1/ADORA1/IRS2/P2RY1/SOX11/PLA2G4A/XBP1/TLR4/PLCB1/OR51E2/DAB2/RASL10B/ACHE/SNAP25/ANG/MYB/NTSR1/STX1B/GPR68/ADORA2B/BAIAP3/MICU3/RBP4/GAL/KMO/KCNN4/NLGN1/PLA2G10/TRPM5/GDNF/RAB27B/VSNL1/KISS1/GIPR/NKX6-1/NEGR1/TRH/IGF1/ALOX12B/OPRK1/DOC2A,52
