Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
TNNT1,5.309349790352968,1.6166326862384974,11.748162319846198,2.418072691789766e-25,2.730272743774178e-22,46.86513085474502
LNCTAM34A,-2.1311865433862214,0.5783459211355926,-11.698967560985416,3.485252703321921e-25,3.728119786437617e-22,46.28879656151561
RFC4,1.2746412104255027,4.358858254950106,11.68146216360207,3.96907599467371e-25,4.000662414300168e-22,46.369605615866675
ANKLE1,2.6704144515989277,0.893749625353881,11.67179667867418,4.2643392730296475e-25,4.000662414300168e-22,46.253778786619634
SPC24,1.6090560998343562,4.768049251421122,11.66972027883775,4.330573367181839e-25,4.000662414300168e-22,46.273184180931025
UBE2C,1.7587027084940834,5.8496769613368675,11.557384637614339,9.959362673644813e-25,8.800612477354661e-22,45.411394323499934
AUNIP,1.6000715294690526,2.3296324242618285,11.396809308221242,3.263278422574902e-24,2.6529148264164926e-21,44.31306258667473
SORBS2,-2.1227431761850584,5.490067455536514,-11.390193454263054,3.42648446942714e-24,2.6668905055965273e-21,44.234359369700904
DUXAP8,3.289105907220689,0.3309333920454736,11.385663283022636,3.5429070877340205e-24,2.6668905055965273e-21,44.13304407705801
CTCFL,5.320269448899262,-2.3700811707363765,11.357733675127923,4.3530024968082994e-24,3.1596579551832816e-21,43.70746472107182
HPDL,2.561500554256831,0.4905583844045843,11.333883478868373,5.1892963500905984e-24,3.636802035146252e-21,43.7866035380582
MDM2,-1.2941917519056165,6.221610901114952,-11.30872344067499,6.245562768532949e-24,4.17001836129358e-21,43.5943235284496
AC021683.1,3.237140570900004,-1.3449342605509997,11.306246441398962,6.360488545566867e-24,4.17001836129358e-21,43.42793904085582
CCNE1,2.189745824383353,4.403374094411458,11.299698556335123,6.674543418128196e-24,4.23916938843867e-21,43.57665868065767
THEMIS2,1.5739213477328802,4.678410107748246,11.264404991278928,8.653332512062603e-24,5.3294039386412225e-21,43.30317082932035
AC006946.2,3.8371567803744813,-2.353674485556366,11.253054485728185,9.406474883923897e-24,5.622858692378508e-21,42.86486236466982
HERC5,2.2712121986166975,2.550217428120892,11.242740914935858,1.0147298413448604e-23,5.892391227283698e-21,43.20717833505276
AC021683.2,3.1151684881281057,-1.0549154332233641,11.161952761267608,1.8363244063228896e-23,1.0367071453918446e-20,42.42446344954068
RAD54L,1.453403343880224,2.8674890101248343,11.111707284897587,2.653936859435666e-23,1.4578003440856885e-20,42.261098085668394
AP000769.1,2.021664090945713,1.1799818139083944,11.09467387329444,3.006515508109785e-23,1.6080110838637702e-20,42.09291416086495
TMEM63C,3.480117809154369,3.19344951015599e-4,11.07516856547692,3.4679104446568797e-23,1.8072259455693953e-20,41.89768577889685
UCHL1,4.121042750509513,3.4093567041963175,11.037614257648373,4.564112305325219e-23,2.2967570131419296e-20,41.71440233197232
BIRC5,1.5579690877436994,5.536426702894978,11.035556320089901,4.63329253782814e-23,2.2967570131419296e-20,41.6168326990641
ARHGAP29,1.9455032314341603,4.433025491528398,11.027639753319825,4.9092969590278916e-23,2.3756321760781638e-20,41.59513476956759
CDCA8,1.46615144210835,4.802356985618416,11.002326363556238,5.906570361338159e-23,2.7458363272530455e-20,41.40689964728952
DUSP9,3.92050833038087,-0.7477971756766965,11.00144900317259,5.944538397910549e-23,2.7458363272530455e-20,41.287701366886765
SLC25A35,-3.1864209584541827,5.18150505230975,-10.982383925900459,6.832363585346814e-23,3.085799055746414e-20,41.304259254860796
MYO5C,-1.1325115111539983,5.513031964685609,-10.978493018406331,7.02917934766112e-23,3.1056748056927087e-20,41.22116940774576
IL20RA,-3.2281204288194565,4.06605395345138,-10.93937722067964,9.350235963530015e-23,4.043280760059235e-20,41.02182291844206
RANGRF,-2.0039483393902273,1.9185055728721763,-10.932588932509821,9.82457905131178e-23,4.1598905133095966e-20,40.92634537366142
GPR19,2.328923919758119,-0.9798284733852534,10.91484222459269,1.1180977707488717e-22,4.6006748193754415e-20,40.654493610050274
CDKN1A,-1.8748193442245107,7.153886824901547,-10.9124412193431,1.1378276099637483e-22,4.6006748193754415e-20,40.708465482581204
CDC25B,1.5320823545960476,6.112352524843662,10.910448005188972,1.1544696702821665e-22,4.6006748193754415e-20,40.694288891871324
FBXO17,2.643199295603167,1.8358011212342487,10.87958326327721,1.4453925110565374e-22,5.649261037444821e-20,40.59034440477287
FAM214A,-1.1350703078485465,4.871348989193788,-10.8475268446301,1.825014773412195e-22,6.868814862005454e-20,40.304395760490834
IGSF1,3.248060736841298,-1.3706271048408054,10.843923623810637,1.8734613051129522e-22,6.922950466384662e-20,40.1794425343228
